,dc:identifier,schema:geo.schema:latitude,schema:geo.schema:longitude
0,RESPIC1600000133,49.3486323,2.9049898
0,RESPIC002V500C1S,49.3813706,3.32592499
0,RESPIC060V503O58,49.416348,2.826367
0,RESPIC080V504X3N,50.3231268,1.549108
0,RESPIC002V50XY0X,49.974298,3.916778
0,RESPIC002V50Y2U9,49.6119103,3.2226708
0,RESPIC080V50U9YY,49.8953052,2.3057925
0,RESPIC080FS00161,50.3519,1.73888
0,RESPIC060V50AELN,49.2831833,2.5225746
0,RESPIC080V50FYVH,50.0621868,1.40726923
0,RESPIC0800010146,50.3494039,1.7435646
0,RESHDF000V507K0M,50.7238773,2.5360985
0,RESPIC080FS001N8,50.215511,1.62546157
0,RESPIC002V50ZK4X,49.61299,3.21888
0,RESHDF000V507FIH,50.64909,2.624
0,RESHDF000V507FMY,50.63133,3.06812
0,RESHDF000V507K3H,50.79842,2.58695
0,RESPIC080FS001LG,50.3147822,1.63507838
0,RESPIC060V509SND,49.573967,1.956353
0,RESHDF000V507K0R,50.74189,2.54915
0,RESHDF000V507K38,50.8107,2.58132
0,RESPIC080V50NING,50.101326,1.44696
0,RESHDF000V507E34,50.99525,2.21041
0,RESPIC060V505BLY,49.4394186,1.8989793
0,RESPIC080FS001S0,50.1887147,1.61039829
0,RESPIC080FS001PH,50.2382735,1.6687513
0,RESPIC080V50X4XU,49.89679,2.29332
0,RESHDF000V507FKE,50.654,3.04792
0,RESPIC080V50C7G3,49.8994444,2.3006706
0,RESHDF000V507EJG,50.40086,3.50237
0,HOTPIC080V50BC2M,50.1844613,1.49423386
0,HOTNPDC00010MAGZ,51.0038197,2.1052679
0,RESPIC080V5095UK,50.0196186,2.69179859
0,RESHDF000V507FK7,50.71189,2.99854
0,RESPIC0809990032,50.3233438,1.54703378
0,RESHDF000V507JZ4,50.8014382,2.6865454
0,RESPIC080V5094EV,50.0040822,2.64667259
0,HOTPIC0020010204,49.832936,3.9041074
0,RESPIC060FS001N0,49.1500175,2.4424995
0,RESPIC080V502W5R,49.8707694,2.5316917
0,RESPIC080V50KP4H,49.7730429,2.48339104
0,RESHDF000V507E5B,51.0790296,2.5157971
0,RESHDF000V507E98,51.04941,2.40136
0,RESPIC0600020131,49.3879184,2.3907899
0,HOTPIC0800010022,50.177135,1.493773
0,RESHDF000V507JJE,50.105701,3.54098959
0,RESHDF000V507JYI,50.7247255,2.737837
0,RESPIC080V50JACE,49.6472559,2.5676123
0,RESPIC060V509APT,49.6496239,1.7320179
0,RESPIC060V50BHK6,49.223455,2.907487
0,RESHDF000V507FKO,50.72573,3.12976
0,RESPIC060FS001LT,49.2051226,2.5846878
0,RESPIC060V508RXB,49.5695197,2.97569
0,RESHDF000V507K07,50.7929,2.64289
0,RESPIC080FS00043,50.3402356,1.5703212
0,RESPIC080V5095VB,50.003469,2.64745064
0,RESHDF000V507EIN,51.03607,2.37469
0,RESPIC080V50X4VX,50.0034627,2.65014568
0,RESPIC060V509OH0,49.2607475,2.1647407
0,RESPIC000V504Y7A,50.2424849,3.7136508
0,RESPIC080V50CURI,49.8944484,2.3000374
0,RESHDF000V507VT4,50.54701,3.14648
0,RESPIC080FS001RU,50.1881932,1.63167633
0,RESPIC060V50EDGS,49.42655,2.63823
0,RESPIC080V50YIMO,49.893243,2.297608
0,RESPIC060V509E4E,49.430499,2.083873
0,RESPIC0800040089,49.7564704,2.91195631
0,RESPIC002FS001K2,49.0355524,3.3921639
0,RESHDF000V507FHG,50.21074,3.83307
0,RESPIC060V507FQD,49.1965351,2.51370432
0,HOTPIC0800010045,49.775591,1.980477
0,RESPIC1600000183,49.2246954,2.2051119
0,RESPIC080FS00158,49.8125132,2.7008411
0,RESPIC060FS001EN,49.1921039,2.21441446
0,RESPIC000V504Y17,51.0311807,2.4980536
0,RESPIC080FS00166,50.3162016,1.7554903
0,RESPIC080V50IWA2,50.0022306,2.6432983
0,RESPIC080FS001MH,50.3231622,1.54865383
0,RESPIC060FS001O3,49.2340149,2.1372932
0,RESPIC1600000053,49.2216197,2.46597997
0,RESPIC000V504Y27,50.4976283,3.4491254
0,RESPIC0800010124,50.0003978,2.6505524
0,RESPIC080FS001RS,50.1834162,1.64334823
0,RESPIC060V503N2D,49.402938,2.774973
0,RESPIC002V504H7M,49.843848,3.27995284
0,RESPIC060V50CRRR,49.37644,2.41371
0,RESHDF000V507FMA,50.64203,3.06423
0,RESPIC060V500J72,49.4292719,2.0845784
0,RESPIC060V509UU4,49.237842,2.887712
0,RESPIC002FS001CW,48.9719715,3.3207073
0,RESPIC002FS001LQ,49.8475939,3.28752165
0,RESHDF000V507FK2,50.6819,3.05393
0,RESPIC060V50F0AE,49.20499,2.58378
0,RESPIC080FS001J1,50.010028,2.67266034
0,RESHDF000V507FJK,50.58561,2.96863
0,RESPIC080V50YEJA,50.21567,1.62497
0,HOTPIC0020010012,49.5652919,3.62018823
0,RESPIC060V509F62,49.430017,2.08286
0,RESPIC080FS001LI,50.1846494,1.49488124
0,RESPIC080FS001HC,49.8708602,2.5973423
0,RESPIC0800020197,49.8967558,2.2932178
0,RESPIC060V508Q1N,49.2695515,2.48131653
0,RESPIC0020010185,49.0574157,3.5579154
0,RESPIC060V5094JJ,49.416747,2.826144
0,RESPIC0800020121,49.9525286,2.5366437
0,RESHDF000V507FLE,50.69319,3.18443
0,RESPIC0800020185,49.8949903,2.308132
0,RESPIC060V505IR9,49.569022,2.981381
0,RESHDF000V507K3I,50.79886,2.53966
0,RESPIC080V50EIDG,49.890932,2.30460053
0,RESPIC080FS0018V,49.8724344,2.3516416
0,RESPIC002FS001E4,49.382537,3.3244959
0,RESHDF000V507E87,51.07891,2.51281
0,RESHDF000V507JZH,50.80014,2.48608
0,RESPIC080FS001O8,50.0659823,1.38493716
0,RESPIC002V500WMS,49.9813033,4.03049129
0,RESPIC060V505BM9,49.4429278,1.7804548
0,HOTNPDC000100074,50.1092728,4.075988
0,RESPIC0800040037,49.9399799,2.71629686
0,RESPIC002FS001A9,49.5479376,3.4704244
0,RESPIC080V50V8S2,50.098322,1.8662
0,RESHDF000V507FHA,50.27611,3.97317
0,RESHDF000V507E88,51.04818,2.38967
0,RESHDF000V507JYW,50.7865,2.45339
0,RESPIC060FS00166,49.192509,2.464475
0,HOTPIC000V503AV3,50.3704888,3.08254149
0,RESPIC060V509889,49.287328,1.800874
0,RESPIC060V505D93,49.194527,2.479398
0,RESPIC002V50ZN4L,49.5628174,3.6896802
0,RESPIC080V516T2F,50.1846,1.64334
0,RESPIC060FS0019Q,49.4779777,2.8857605
0,RESPIC080V516VWL,50.18232,1.49519
0,RESHDF000V507JY9,50.72025,2.80399
0,RESPIC060V50BS1M,49.425336,2.827382
0,RESHDF000V507FEA,50.14081,3.57099
0,RESHDF000V507EII,51.08063,2.5185
0,RESPIC002FS001NU,49.9855637,3.4582866
0,RESPIC060V502XUV,49.2068788,2.5847959
0,RESPIC002FS0018F,49.52147,3.58017771
0,RESPIC002FS001MK,49.3788271,3.32872759
0,RESPIC002FS00186,49.933716,3.523016
0,RESPIC000V504Y2G,50.44221,3.4787647
0,RESHDF000V507E8S,50.9994054,2.3877523
0,RESPIC060V50BQEV,49.41739,2.82337
0,RESPIC080FS001RQ,49.9364185,2.2107658
0,RESPIC060FS001OF,49.1912898,2.4638551
0,RESPIC060V507R5P,49.192691,2.465077
0,RESHDF000V507FJE,50.58399,2.88989
0,RESPIC080V50DSD7,50.1053763,1.83321829
0,HOTHDF000V507FGJ,50.6890179,3.0641927
0,RESPIC080V514PQ3,49.8906988,2.3033605
0,RESPIC080FS0016H,49.7451075,3.072674
0,RESPIC060FS001DQ,49.5163333,1.92808181
0,RESPIC1600000045,49.3648982,2.7456711
0,HOTPIC0800010040,50.3488378,1.73734199
0,RESPIC080V507XD2,49.89189,2.299886
0,RESHDF000V507FJO,50.61134,2.99099
0,RESPIC080FS00020,50.1077026,1.83533574
0,RESPIC0800010096,50.182957,1.494774
0,HOTPIC0020010629,49.0347986,3.37981042
0,RESPIC080V517DVT,50.30606,1.64007
0,RESPIC080V50YFVJ,49.8956953,2.3037912
0,RESPIC0800040035,50.0179803,2.68647383
0,RESPIC080V50X53H,50.100039,1.89153
0,RESPIC060V509AQH,49.6638165,1.93979768
0,RESHDF000V507E86,51.07956,2.51894
0,RESPIC002V50O5W5,49.0151563,3.3759408
0,RESPIC060V507CV2,49.194334,2.470557
0,RESPIC0020040058,49.3785209,3.3288125
0,RESPIC080V50HTC9,49.8909193,2.3054945
0,RESPIC1600000139,49.2070926,2.49461752
0,RESPIC060FS001NM,49.4302355,2.08238124
0,RESPIC080V50UI5U,49.7458897,2.35319931
0,RESPIC080FS001JG,49.89362,2.2943923
0,RESHDF000V507FLT,50.69132,3.17309
0,RESHDF000V507FJP,50.68259,2.88502
0,RESPIC060V509OSQ,49.237781,2.135713
0,RESPIC002FS0018N,49.273906,3.2179118
0,RESHDF000V507JYA,50.73411,2.72828
0,RESPIC080V50WJ5P,50.11695,1.828577
0,RESHDF000V507FMV,50.63825,3.06508
0,RESHDF000V507EJV,50.35997,3.31019
0,RESHDF000V507FHK,50.22071,3.84775
0,RESPIC060V509AQD,49.649728,1.729941
0,RESHDF000V507FH9,50.2793518,3.9752427
0,HOTPIC0800010024,50.0036184,2.64728512
0,RESPIC060V50BSXG,49.39593,2.78717
0,RESHDF000V507E8T,50.9877069,2.4034267
0,RESPIC060FS0018V,49.422295,2.822226
0,RESPIC060V508T2H,49.582424,3.003746
0,RESPIC002FS001CE,49.5646182,3.62306804
0,RESPIC060V508RWE,49.57535,2.998445
0,RESPIC060V503N2A,49.406163,2.785134
0,RESPIC002FS001DW,49.3348485,3.35903631
0,RESPIC000V504Y1S,50.6364759,3.0772069
0,RESHDF000V507FJG,50.58405,2.88433
0,RESPIC002V50Y3DT,50.0223658,3.67291853
0,HOTPIC080FS00004,50.3415691,1.83529972
0,RESHDF000V507K12,50.74071,2.69003
0,RESPIC060FS001Q5,49.417415,2.826032
0,RESPIC060FS001ER,49.42081,2.822931
0,RESPIC060FS001QK,49.5787307,2.99490579
0,RESHDF000V507EI1,51.05237,2.40749
0,RESHDF000V507JYS,50.734049,2.7435381
0,RESPIC060FS001Q2,49.418216,2.826511
0,RESHDF000V507FHI,50.17425,3.85378
0,RESPIC080V50X4IB,50.0660665,1.38777082
0,RESHDF000V507EK4,50.39672,3.28129
0,RESPIC080V509OJS,49.8942845,2.3015695
0,RESPIC080V516T2J,50.1850092,1.6427832
0,RESPIC002FS001D5,49.4061843,3.15043687
0,HOTPIC0800010030,50.186971,1.635503
0,RESPIC080V50IVSI,50.1873472,1.63563957
0,RESPIC080V50UANV,50.178866,1.644687
0,HOTHDF000V507IZF,50.173971,3.19399595
0,HOTPIC0020010207,49.85491,3.26059
0,RESPIC002FS001EG,49.564451,3.62143845
0,RESPIC002V50Y76C,49.517072,3.149989
0,RESHDF000V507K11,50.74071,2.69003
0,RESPIC002FS00167,49.865446,3.295765
0,RESPIC080FS001T6,49.8956566,2.3037199
0,HOTPIC0800010090,49.869596,2.371133
0,HOTPIC0800010043,50.3295006,1.5953583
0,RESHDF000V507EJW,50.34991,3.21608
0,RESPIC0800020275,49.774409,1.862681
0,RESHDF000V507FJD,50.5925,2.8972
0,RESPIC002V50ZHT1,49.37286,3.3537
0,HOTPIC0800010034,49.859028,2.385552
0,RESPIC060FS001D2,49.421603,2.823579
0,RESHDF000V507FE9,50.1993348,3.7162739
0,RESPIC060V50E9D6,49.61213,3.21973
0,RESPIC0800020172,49.8462091,2.2704996
0,RESHDF000V507K0V,50.7572822,2.5213164
0,RESPIC080V509P1H,49.8991285,2.3209207
0,RESPIC060FS001FI,49.4676532,2.8618661
0,RESPIC060FS00049,49.1926871,2.4623231
0,RESPIC080V50UBNC,49.875325,2.278658
0,RESPIC080FS00106,50.2408381,1.74874025
0,RESHDF000V507E1Y,50.01601,4.05265
0,RESPIC002V50Z6GV,49.65447,3.29489
0,RESPIC080FS001RE,50.2154698,1.62559032
0,RESPIC080FS001I2,49.7751406,1.9811556
0,RESPIC000V504Y0Y,51.0481068,2.3874507
0,RESHDF000V507K3L,50.79327,2.43071
0,RESPIC060FS00012,49.3474768,2.9785099
0,RESHDF000V507EIJ,51.07869,2.51452
0,RESHDF000V507K01,50.79416,2.64364
0,RESPIC080V50Q0EZ,49.945178,1.8061356
0,RESPIC060FS001DS,49.569043,1.96429454
0,RESPIC080FS0018K,49.9084963,2.5118073
0,RESPIC002FS001DD,49.3820742,3.3253993
0,HOTNPDC000100081,50.2730979,3.9723464
0,RESPIC060V503LKF,49.419102,2.824821
0,RESPIC080FS00046,50.338849,1.5509098
0,RESPIC060V50A1CQ,49.2333967,2.46457309
0,RESHDF000V507FKV,50.74419,3.17316
0,RESHDF000V507JYZ,50.69098,2.39771
0,RESPIC080V50UILN,49.8913291,2.2998487
0,RESPIC080V50D4QP,49.8585653,2.274534
0,RESPIC060FS001M0,49.2746167,2.68883593
0,RESPIC060V505EFM,49.2361989,2.8863084
0,RESHDF000V507K34,50.68147,2.51057
0,RESHDF000V507V3D,50.80946,2.58126
0,RESPIC080FS0014R,49.7408733,2.15171565
0,RESHDF000V507LIU,50.72693,2.47399
0,RESHDF000V507K0P,50.73515,2.54519
0,RESPIC080V50JABW,49.7093292,2.775432
0,RESPIC080V50D4SP,49.8956202,2.2947971
0,RESPIC080V507XCM,49.8869319,2.31646409
0,RESPIC002V50UWP7,49.0392623,3.4336967
0,RESPIC002V50Y2U4,49.626765,3.2129303
0,RESPIC080V50U243,49.895434,2.296885
0,HOTNPDC0001007RI,51.050841,2.399059
0,RESPIC080FS001OJ,49.6996231,2.7943112
0,RESPIC002FS0018U,49.9007278,3.6307251
0,RESHDF000V507EJJ,50.29807,3.3812
0,RESPIC060V505E6T,49.0954363,2.7383996
0,RESPIC080FS00014,49.8912219,2.3063865
0,RESPIC080FS001JP,50.3092961,1.60503387
0,RESPIC060FS00177,49.2832552,2.4876541
0,RESHDF000V507FMS,50.64299,3.05355
0,RESPIC000V504WL5,50.6374809,3.0611388
0,RESPIC060V50BJHV,49.549724,1.853875
0,RESPIC060V50H0CA,49.43194,2.0691
0,RESHDF000V507EI5,51.00514,2.38214
0,RESPIC080V50U24B,49.892871,2.297022
0,RESPIC060V505IU8,49.507543,2.9188197
0,RESHDF000V507JIG,50.1914348,3.24328422
0,RESPIC080FS0014I,50.2170378,1.774421
0,RESPIC0800020183,49.8931569,2.2896843
0,RESPIC002V50Z3MD,49.090834,3.263149
0,RESPIC002V50XH6C,49.5644282,3.6174135
0,RESPIC060V50BT2K,49.41806,2.82569
0,RESPIC002FS001MA,49.3751549,3.32137554
0,RESPIC0020040005,49.3744573,3.32810211
0,RESPIC000V504Y32,50.6841169,3.1203079
0,RESHDF000V507FI2,50.22347,3.84299
0,RESPIC080V50940N,50.2161529,1.62815999
0,RESPIC080V50J844,50.2145816,1.6276925
0,RESPIC002V50Y2UZ,49.3634,3.30911104
0,RESPIC080FS001RH,50.1845421,1.64352676
0,RESPIC080FS0012Q,49.6466074,2.56773769
0,HOTPIC1600000345,49.0942157,2.58213043
0,RESPIC060V508UHL,49.508019,2.919881
0,RESPIC080V50X4O8,50.103873,1.84036
0,RESPIC080FS001CF,49.8755012,2.2783239
0,RESPIC080FS001LJ,50.1823329,1.4946387
0,RESPIC0800020181,49.8877766,2.2944166
0,RESPIC0020040016,49.4058569,3.1150853
0,RESPIC080V50UAL2,50.323309,1.547845
0,RESHDF000V507JHT,50.1758475,3.23303093
0,RESPIC002V509KM0,49.4082361,3.81746632
0,RESHDF000V507JIO,50.1768885,3.2326031
0,HOTPIC002FS00068,49.4624934,3.8234459
0,RESPIC060V509OT1,49.2219259,2.13819708
0,RESPIC080V50X4S2,49.8932934,2.297892
0,HOTNPC000FS0002B,50.6227057,3.0757091
0,RESPIC060FS001NS,49.5785288,3.0041788
0,RESPIC060FS001EI,49.1264415,2.5493308
0,RESPIC060V505IGP,49.2052355,2.58584429
0,HOTPIC1600000355,49.2073504,2.6034379
0,RESPIC0800040094,49.9213008,2.9637627
0,RESHDF000V507K1D,50.66021,2.67191
0,HOTHDF000V507IZD,50.191737,3.24351
0,RESPIC060FS001NK,49.408503,2.1226409
0,RESPIC002V50YW58,49.0449358,3.4030419
0,RESPIC002FS001B1,49.8990396,3.62797539
0,RESPIC002FS001HH,49.848582,3.2834959
0,RESPIC000V504Y30,50.6108512,3.1373225
0,HOTNPDC0001006KP,50.7224463,3.1299643
0,RESPIC080FS00126,49.7448674,3.0753499
0,RESPIC0800040123,49.9470662,3.1002161
0,RESPIC080FS001LO,50.1824662,1.49472561
0,RESPIC080FS001SB,50.1368992,1.74484503
0,HOTPIC0800011033,50.1005747,1.4575451
0,HOTPIC1600000331,49.3486,2.90549
0,RESPIC002V50ZY35,49.8424956,3.2935469
0,RESPIC080FS001M7,50.0984774,1.86643123
0,RESPIC060V505EDR,49.4206849,2.82662679
0,HOTPIC002FS00014,49.6959994,3.6238183
0,RESPIC060V508S42,49.581321,3.001147
0,RESHDF000V507JYP,50.73031,2.7415
0,RESHDF000V507Z2J,50.68569,2.82219
0,RESPIC0800020173,49.8958353,2.3032915
0,RESPIC002V50LNN8,49.5475077,3.61452071
0,RESPIC080FS001PG,50.3203401,1.56349182
0,RESPIC060V50EKKV,49.5820936,3.0023383
0,RESPIC080V50IQR7,50.012572,2.08292749
0,RESHDF000V507EI3,51.07859,2.51293
0,RESPIC0800020115,49.7797,1.89071
0,RESPIC002V50LUZP,49.0414973,3.4044393
0,HOTPIC002FS00067,49.9299891,3.5087758
0,HOTPIC0020010090,49.4682774,3.6662364
0,RESPIC080FS0014L,49.9293363,2.9390722
0,RESPIC060V509OGL,49.2011386,2.11820966
0,RESHDF000V507K1J,50.7843824,2.5087913
0,RESHDF000V507FKA,50.6737606,2.984347
0,RESPIC060V505EFI,49.2361989,2.8863084
0,RESHDF000V507LIQ,50.83731,2.35648
0,HOTNPDC0001000B0,50.3632744,3.5183032
0,RESPIC060FS001HN,49.5564445,2.7003968
0,RESPIC002FS00176,49.0592747,3.3948981
0,RESHDF000V507JYB,50.74011,2.73649
0,RESHDF000V507E80,50.9559,2.24091
0,RESPIC080FS001QN,50.00312,2.260022
0,RESPIC080V50Q0C4,49.9589741,1.7660918
0,RESPIC080FS001ON,50.0600316,1.40684544
0,RESHDF000V507JJZ,50.1777708,3.2137529
0,RESPIC060V505J2X,49.4370918,2.7047608
0,RESHDF000V507FN4,50.63635,3.06339
0,RESPIC080V507OHU,49.892022,2.29700969
0,RESPIC060V50BFRD,49.5790535,2.9957764
0,RESPIC000V504ZZ3,50.6271717,3.0608046
0,RESHDF000V507JHX,50.1047782,3.54357624
0,RESPIC060V50DG6P,49.30192,2.60524
0,RESHDF000V507VT3,50.6771,3.14168
0,RESHDF000V507EJM,50.47062,3.39603
0,RESPIC060V50BQHG,49.41946,2.82525
0,RESPIC060V50EF5F,49.54021,2.74524
0,RESPIC080FS001I9,49.9090189,2.5093411
0,RESHDF000V507JZN,50.79936,2.48702
0,RESHDF000V507FL9,50.69183,3.17384
0,RESPIC060FS00052,49.1929718,2.4647162
0,RESPIC002FS001BT,49.035927,3.390576
0,RESPIC060V501VVX,49.5471217,2.6282242
0,RESPIC060V50BS1W,49.40464,2.78451
0,RESHDF000V507FL3,50.61231,3.13206
0,RESPIC080V503EU0,50.1333721,1.88196119
0,RESPIC002V501EOQ,49.8506083,3.8967359
0,RESPIC080V5142DX,50.18284,1.492646
0,RESPIC080V50IW9Y,50.0023375,2.65034743
0,RESPIC080V50P9IO,50.13357,1.946575
0,RESHDF000V507FE4,50.32882,3.81168
0,RESPIC002V50S0RZ,49.2410563,3.09930489
0,RESPIC080V51427Q,49.89463,2.29991
0,HOTPIC0020010081,48.9847796,3.61407279
0,HOTHDF000V507IZK,50.164229,3.227417
0,RESPIC080V50U27I,49.896099,2.296293
0,RESPIC002V508YTT,49.8461293,3.2844968
0,RESPIC080FS00144,49.893882,2.293608
0,RESHDF000V507FN5,50.63709,3.06979
0,RESHDF000V507FK0,50.65456,3.00404
0,RESPIC080FS001RK,50.1855959,1.64228436
0,RESPIC002FS001M1,49.0454748,3.40299084
0,RESPIC080FS001S1,50.1887147,1.61039829
0,ASCPIC002V50XGLC,49.3813326,3.32686409
0,RESPIC060V50GOZD,49.3156946,1.7743048
0,RESPIC002V50NZRY,49.4427867,3.66830169
0,HOTPIC1600000394,49.538163,1.989598
0,RESHDF000V507FMC,50.64358,3.06802
0,HOTPIC0800010067,50.214023,1.56318
0,HOTPIC0020010202,49.2735924,3.2194603
0,RESPIC000V558264,50.348465,1.745259
0,HOTPIC0020010575,49.568055,3.65557
0,RESPIC080FS001Q9,50.1021111,1.86917781
0,RESPIC080FS00067,50.1855124,1.64231861
0,RESHDF000V507EKL,50.1347937,3.760549
0,HOTNPDCBD02,50.6396466,3.0674639
0,RESPIC060V509SMN,49.549429,1.853143
0,RESPIC002V500TPZ,49.8352101,4.20104489
0,RESHDF000V507JL7,50.0585365,3.67146778
0,RESPIC080V513JNO,50.33913,1.55068
0,RESPIC060FS001P9,49.4365411,2.0849013
0,RESPIC080FS001RW,50.1842563,1.64337873
0,RESHDF000V507FK9,50.6835,2.99525
0,RESPIC080FS00006,49.8472185,2.2720766
0,RESHDF000V507K0K,50.7522384,2.5653311
0,RESPIC080V50BLFQ,50.3195838,1.60580129
0,RESPIC002V50XY08,49.4219555,4.00103257
0,RESPIC1600000035,49.4075433,2.1159818
0,RESPIC080FS001D2,49.8942879,2.2985315
0,HOTNPDC00010007Y,50.666963,3.1004375
0,RESPIC000V504Y1W,50.6364759,3.0772069
0,RESPIC060FS0018W,49.4148474,2.3682393
0,RESHDF000V507E92,51.07921,2.5175
0,RESPIC060V5095FQ,49.306807,1.829486
0,RESHDF000V507E29,50.06363,4.17131
0,RESPIC080V50IW9K,50.0534416,2.41106156
0,RESPIC060FS001AQ,49.2064094,2.577176
0,RESHDF000V507LIT,50.67415,2.6195
0,RESPIC080FS001OV,49.7097617,2.77326595
0,RESHDF000V507V17,50.72772,2.37009
0,HOTPIC080FS0003H,50.08882,1.4243617
0,RESHDF000V507JHH,50.1760245,3.2192168
0,RESPIC060V505I43,49.2750057,2.51816909
0,HOTPIC060FS000DH,49.1929906,2.4653354
0,HOTHDF000V507IZE,50.176774,3.207112
0,RESPIC080V50X4AO,50.0278415,1.4942035
0,HOTNPDC00010005Y,51.04716,2.3938608
0,RESPIC060V50EPRY,49.2635799,1.74199734
0,RESPIC060V50E0JA,49.6681177,2.05784672
0,RESPIC080V502UHL,49.8869677,2.3441633
0,RESPIC060FS0018Q,49.416562,2.822478
0,RESPIC060V505EKE,49.0991245,2.7509111
0,HOTPIC060FS000DO,49.2117496,2.0194459
0,RESPIC060FS001FB,49.2250595,2.5115337
0,RESPIC080V50UIJF,49.8962297,2.3052605
0,RESPIC060V504ZHH,49.6358029,3.0643436
0,HOTNPDC00010004A,50.7929033,2.7033642
0,RESPIC002V50ZKII,49.59706,3.2292
0,RESPIC002V50Y1GO,49.6600753,3.3702156
0,RESPIC0809990020,50.3230116,1.54908299
0,RESHDF000V507FJ7,50.6837884,2.8799296
0,RESHDF000V507VT0,50.63845,3.07238
0,RESPIC060V50ERNN,49.20614,2.58649
0,RESPIC060V503HIS,49.3483399,2.9780146
0,RESPIC080FS0018P,49.9135497,2.2350838
0,RESPIC060V507XM4,49.4228357,2.8205737
0,HOTPIC060V509SYI,49.135682,2.5714
0,RESPIC002V50FADY,49.8462918,3.2884458
0,RESPIC0020040010,49.35645,3.29254
0,RESPIC080V50HXN1,49.9281293,2.2248437
0,RESPIC060V505EKB,49.2328548,2.8865737
0,RESPIC002V50Y2LY,49.898761,3.625331
0,RESPIC080V50UIMX,49.9130784,2.3027745
0,RESHDF000V507E93,51.05074,2.39799
0,RESPIC1600000147,49.184732,2.427389
0,RESPIC002FS0019F,49.977739,3.67922499
0,HOTPIC000V504TC2,50.6464301,3.0093697
0,HOTPIC080FS00041,50.2508169,1.61984235
0,HOTPIC060FS00001,49.2708007,1.85804128
0,RESPIC080FS0016L,49.7513029,3.0666968
0,RESPIC080FS00038,50.3393338,1.5543517
0,RESHDF000V507V1C,50.74927,2.39898
0,RESPIC080FS001KE,50.3395716,1.5577998
0,RESPIC060V508S2K,49.564194,2.988889
0,HOTPIC0800010066,49.86083,2.279424
0,RESPIC080V509R68,49.8983693,2.30078019
0,RESPIC080V50DLM8,50.3392288,1.5524381
0,HOTPIC1600000288,49.409241,2.115008
0,RESHDF000V507K0A,50.72347,2.53601
0,RESHDF000V507E5G,51.07123,2.48636
0,RESPIC080FS001JU,50.060562,1.40686154
0,RESPIC080FS0016Q,49.8789937,2.3351994
0,RESHDF000V507JYU,50.74235,2.73922
0,RESPIC060V50BT2J,49.35485,2.78497
0,RESPIC080V516BJE,50.12426,1.48755
0,HOTNPDC00010005N,50.1734182,3.1914118
0,RESPIC080FS001RF,50.2383398,1.62906646
0,RESPIC080V50IQPM,50.0176646,2.085125
0,HOTPIC002V509KLP,49.4082054,3.8174609
0,RESPIC080V50NINI,50.1015,1.44642
0,RESPIC000V501UIE,49.3834923,3.32442579
0,RESHDF000V507K2V,50.7803908,2.738405
0,RESPIC060V504DQ5,49.4178221,2.8286269
0,RESHDF000V507EKE,50.2406375,3.7787837
0,RESPIC0020010119,49.2636432,3.0981675
0,RESHDF000V507K0E,50.722994,2.535015
0,RESPIC060FS001LW,49.5218761,2.5696442
0,RESHDF000V507K1H,50.8063721,2.3986316
0,RESPIC080V516T1W,50.129058,1.66316
0,RESPIC002FS001NV,49.8427072,3.2950235
0,RESPIC000V501ZVT,49.8935714,2.2969546
0,HOTPIC0800010064,50.186971,1.635503
0,RESHDF000V50803R,50.72808,2.51831
0,RESPIC002V50TTJL,49.088919,3.398252
0,RESPIC060V5070PA,49.3952543,2.9346458
0,RESHDF000V507ZRK,50.73752,2.54636
0,HOTPIC0020010096,49.0404221,3.3882877
0,RESHDF000V507EJH,50.34463,3.47822
0,RESPIC060FS001I0,49.5114229,2.9222417
0,RESPIC002FS0019N,49.8471431,3.2852221
0,RESPIC080V50D3LO,50.2942521,1.82091496
0,RESPIC002V5009VD,49.8521966,3.2870612
0,RESPIC0020010642,49.9993396,3.84051985
0,RESPIC0800010091,49.9972927,2.6325695
0,RESPIC060V509SNG,49.5740474,1.95646127
0,RESPIC060V5014O6,49.2412728,2.4723644
0,RESPIC080V50Q0I1,49.9678419,1.9408113
0,RESHDF000V507EJQ,50.3705551,3.423615
0,RESPIC000V504X7J,50.4486042,3.2592353
0,RESPIC0800040036,50.0424808,2.7321091
0,RESPIC060FS001MU,49.3494549,2.9772224
0,RESPIC002V50V869,49.5696661,3.62814318
0,RESPIC060FS001O1,49.2378395,2.1338467
0,RESHDF000V507K3B,50.70012,2.77731
0,RESPIC080V50X4N0,50.15599,2.342433
0,RESPIC060V505ED3,49.1047604,2.6851717
0,RESPIC060V505ISQ,49.5794207,2.9963275
0,COMSEPIC080V517EBY,50.2182337,1.62457
0,RESPIC080V504236,50.1847143,1.64331242
0,RESHDF000V507EIP,51.03853,2.37676
0,RESHDF000V507FLG,50.69038,3.17179
0,RESPIC060FS001KO,49.420251,2.825726
0,RESPIC060V50BS1V,49.4061059,2.7761991
0,HOTPIC1600000297,49.41208,2.105348
0,RESPIC060V509AQE,49.5340053,1.8478697
0,RESPIC060FS001H0,49.2160054,2.5957178
0,RESHDF000V507FHX,50.3403,3.94269
0,RESHDF000V507FJL,50.597,2.9538
0,RESPIC080V50X51L,49.88543,2.38804
0,RESHDF000V507JZM,50.8002736,2.4855486
0,RESPIC060V5082VG,49.288206,1.999185
0,RESHDF000V507FI0,50.27306,3.97225
